county,city,zip,street,price,br,lsqft,bsqft,year,date
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#201,439000,1,NA,669,2002,2007-04-08
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#214,525000,2,NA,1019,2002,2006-04-23
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#218,389000,1,NA,514,2002,2004-11-14
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#224,540000,2,NA,950,2002,2005-11-20
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#302,420000,1,NA,669,2002,2007-03-18
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#305,470000,1,NA,669,2002,2005-11-13
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#306,521000,1,NA,765,2002,2005-07-24
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#310,510000,2,NA,946,2002,2007-03-18
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#311,350000,1,NA,669,2002,2005-10-02
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#414,525500,2,NA,1019,2002,2007-08-12
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#418,385000,1,NA,514,2002,2007-12-02
San Francisco County,San Francisco,94132,8100 Oceanview Terrace \#419,435000,1,NA,667,2002,2007-08-12
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#105,470000,1,NA,669,2002,2005-09-25
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#113,380000,1,NA,747,2002,2008-06-01
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#113,380000,1,NA,747,2002,2008-06-08
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#204,475000,1,NA,688,2002,2005-07-17
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#208,569000,2,NA,969,2002,2005-09-18
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#211,525000,2,NA,1017,2002,2005-03-06
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#213,439000,1,NA,784,2002,2004-12-12
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#216,535000,2,NA,1021,2002,2006-07-02
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#224,525000,2,NA,946,2002,2007-02-11
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#304,425000,1,NA,688,2002,2006-11-26
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#306,539000,2,NA,988,2002,2006-01-08
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#312,439000,1,NA,513,2002,2005-11-20
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#313,435000,1,NA,784,2002,2005-02-06
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#313,465000,1,NA,784,2002,2006-05-07
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#314,397000,1,NA,747,2002,2008-09-28
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#315,515000,2,NA,985,2002,2006-04-30
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#320,523000,2,NA,950,2002,2006-06-25
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#412,389000,1,NA,513,2002,2005-06-05
San Francisco County,San Francisco,94132,8200 Oceanview Terrace \#419,459000,1,NA,743,2002,2007-09-23
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#111,440000,1,NA,665,2002,2006-05-21
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#114,504500,2,NA,950,2002,2006-12-17
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#201,268000,1,NA,669,2002,2008-09-21
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#209,463000,1,NA,688,2002,2005-05-08
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#211,400000,1,NA,665,2002,2008-05-18
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#211,400000,1,NA,665,2002,2008-05-25
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#213,440000,1,NA,667,2002,2007-06-17
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#216,457000,1,NA,669,2002,2005-05-08
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#302,540000,2,NA,1021,2002,2005-02-06
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#302,569000,2,NA,1021,2002,2006-10-01
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#306,479000,1,NA,745,2002,2006-06-18
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#308,570000,2,NA,1021,2002,2006-07-02
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#309,341000,1,NA,688,2002,2008-05-11
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#309,486500,1,NA,688,2002,2005-06-26
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#312,410000,1,NA,667,2002,2006-10-22
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#314,499500,2,NA,969,2002,2007-04-08
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#316,435000,1,NA,669,2002,2007-06-03
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#404,540000,2,NA,1021,2002,2006-06-25
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#407,505000,2,NA,959,2002,2007-09-09
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#409,370500,1,NA,686,2002,2004-12-26
San Francisco County,San Francisco,94132,8300 Oceanview Terrace \#415,514000,2,NA,948,2002,2008-01-06
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#104,400000,2,NA,1012,2002,2008-11-16
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#205,550000,2,NA,969,2002,2005-03-06
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#208,517000,2,NA,1020,2002,2007-10-14
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#213,431000,1,NA,669,2002,2005-03-27
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#302,500000,3,NA,1186,2002,2008-08-17
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#307,538000,2,NA,969,2002,2006-08-20
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#314,510000,2,NA,950,2002,2007-07-01
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#316,394000,1,NA,514,2002,2005-01-02
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#319,530000,2,NA,950,2002,2005-10-09
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#402,637000,3,NA,1186,2002,2005-09-04
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#409,518000,2,NA,948,2002,2007-10-14
San Francisco County,San Francisco,94132,8400 Oceanview Terrace \#418,460000,1,NA,667,2002,2006-07-23
San Francisco County,San Francisco,94133,1502 Taylor Street \#2,996000,3,NA,1323,2002,2005-01-09
San Francisco County,San Francisco,94133,1502 Taylor Street \#3,1575000,3,NA,2597,2002,2008-10-05
San Francisco County,San Francisco,94133,2230 Mason Street \#M201,829000,2,NA,1071,2001,2007-07-22
San Francisco County,San Francisco,94133,2230 Mason Street \#M204,540000,1,1610,747,2001,2004-04-11
San Francisco County,San Francisco,94133,2230 Mason Street \#M204,649000,1,1610,747,2001,2006-11-26
San Francisco County,San Francisco,94133,2230 Mason Street \#M302,851000,2,1610,1118,2001,2005-05-22
San Francisco County,San Francisco,94133,2230 Mason Street \#M304,673500,1,1610,747,2001,2005-07-03
San Francisco County,San Francisco,94133,2230 Mason Street \#M401,899000,2,NA,1071,2001,2007-07-01
San Francisco County,San Francisco,94133,2230 Mason Street \#M404,600000,1,1610,747,2001,2005-12-11
San Francisco County,San Francisco,94133,281 Chestnut Street,5939000,NA,3088,5300,2000,2007-12-02
San Francisco County,San Francisco,94133,411 Francisco Street \#F107,760000,NA,NA,989,2001,2007-03-18
San Francisco County,San Francisco,94133,445 Francisco Street \#F303,728000,NA,NA,1051,2001,2007-11-25
San Francisco County,San Francisco,94133,445 Francisco Street \#F404,760000,NA,NA,1243,2001,2003-06-29
San Francisco County,San Francisco,94133,445 Francisco Street \#F404,875000,NA,NA,1243,2001,2005-12-11
San Francisco County,San Francisco,94133,445 Francisco Street \#F502,1100000,NA,NA,1574,2001,2003-08-17
San Francisco County,San Francisco,94133,530 Chestnut Street \#206,840000,NA,NA,1063,2001,2007-10-07
San Francisco County,San Francisco,94133,530 Chestnut Street \#305,865000,NA,NA,1208,2001,2006-07-16
San Francisco County,San Francisco,94133,530 Chestnut Street \#312,875000,NA,NA,1060,2001,2007-08-26
San Francisco County,San Francisco,94133,530 Chestnut Street \#C102,910000,NA,NA,1612,2001,2006-07-30
San Francisco County,San Francisco,94133,530 Chestnut Street \#C105,1000000,NA,NA,1534,2001,2007-07-15
San Francisco County,San Francisco,94133,530 Chestnut Street \#C201,801000,NA,NA,1197,2001,2005-03-27
San Francisco County,San Francisco,94133,530 Chestnut Street \#C209,605000,NA,NA,1009,2001,2003-05-11
San Francisco County,San Francisco,94133,530 Chestnut Street \#C210,680000,NA,NA,985,2001,2004-09-12
San Francisco County,San Francisco,94133,530 Chestnut Street \#C211,815000,NA,NA,1107,2001,2005-04-17
San Francisco County,San Francisco,94133,530 Chestnut Street \#C303,725000,NA,NA,1135,2001,2004-11-14
San Francisco County,San Francisco,94133,530 Chestnut Street \#C405,801000,NA,NA,1161,2001,2004-07-04
San Francisco County,San Francisco,94133,530 Chestnut Street \#C408,990000,NA,NA,1284,2001,2007-05-20
San Francisco County,San Francisco,94133,530 Chestnut Street \#C409,900000,NA,NA,1111,2001,2008-07-06
San Francisco County,San Francisco,94133,530 Chestnut Street \#C410,810000,NA,NA,1087,2001,2005-08-21
San Francisco County,San Francisco,94133,530 Chestnut Street \#F100,885000,NA,NA,1132,2001,2005-08-14
San Francisco County,San Francisco,94133,530 Chestnut Street \#F100,885000,NA,NA,1132,2001,2005-08-21
San Francisco County,San Francisco,94133,530 Chestnut Street \#F103,765000,NA,NA,1062,2001,2007-04-01
San Francisco County,San Francisco,94133,530 Chestnut Street \#F109,797000,NA,NA,989,2001,2008-08-17
San Francisco County,San Francisco,94133,530 Chestnut Street \#F110,675000,NA,NA,989,2001,2004-10-31
San Francisco County,San Francisco,94133,530 Chestnut Street \#F204,915000,NA,NA,1269,2001,2008-10-26
San Francisco County,San Francisco,94133,747 Chestnut Street,1625000,NA,NA,2153,2002,2008-01-27
San Francisco County,San Francisco,94133,807 Columbus Avenue \#1,750000,1,NA,811,2003,2007-05-27
San Francisco County,San Francisco,94133,807 Columbus Avenue \#2,989000,2,NA,1156,2003,2007-06-03
San Francisco County,San Francisco,94133,807 Columbus Avenue \#3,1150000,2,NA,983,2003,2007-06-03
San Francisco County,San Francisco,94133,807 Columbus Avenue \#6,990000,2,NA,1041,2003,2007-06-10
San Francisco County,San Francisco,94133,882 Green Street,1300000,NA,NA,1340,2000,2006-06-11
San Francisco County,San Francisco,94133,955 Green Street \#2,2100000,2,NA,2310,2002,2005-04-10
San Francisco County,San Francisco,94133,955 Green Street \#6,6000000,3,NA,4210,2002,2005-05-29
San Francisco County,San Francisco,94134,101 Crescent Way \#2102,374000,2,NA,1063,2001,2006-10-29
San Francisco County,San Francisco,94134,101 Crescent Way \#2310,595000,2,NA,984,2001,2007-04-29
San Francisco County,San Francisco,94134,101 Crescent Way,546000,2,NA,1063,2001,2006-07-30
San Francisco County,San Francisco,94134,1183 Girard Street,600000,2,NA,1216,2002,2005-07-03
San Francisco County,San Francisco,94134,1185 Girard Street,560000,1,NA,1083,2002,2005-06-19
San Francisco County,San Francisco,94134,1495 Silver Avenue,425000,2,1875,875,2003,2003-08-10
San Francisco County,San Francisco,94134,1495 Silver Avenue,610000,2,1875,875,2003,2005-08-14
San Francisco County,San Francisco,94134,184 Delta Street,865000,4,2495,4018,2004,2006-01-15
San Francisco County,San Francisco,94134,1 Crescent Way \#1204,362000,1,NA,814,2001,2005-11-06
San Francisco County,San Francisco,94134,1 Crescent Way \#1314,450000,1,NA,814,2001,2005-12-11
San Francisco County,San Francisco,94134,1 Crescent Way,595000,3,NA,1374,2001,2008-04-20
San Francisco County,San Francisco,94134,239 Santos Street,465000,3,NA,1263,2002,2003-06-29
San Francisco County,San Francisco,94134,251 Santos Street,550000,3,NA,1263,2002,2004-08-08
San Francisco County,San Francisco,94134,261 Santos Street,685000,3,2500,1237,2000,2006-10-08
San Francisco County,San Francisco,94134,301 Crescent Court \#3109,767500,3,NA,1356,2007,2007-10-07
San Francisco County,San Francisco,94134,301 Crescent Court \#3115,399000,1,NA,803,2007,2007-10-28
San Francisco County,San Francisco,94134,301 Crescent Court \#3115,399000,1,NA,803,2007,2007-11-04
San Francisco County,San Francisco,94134,301 Crescent Court \#3201,405000,1,NA,804,2007,2007-11-25
San Francisco County,San Francisco,94134,301 Crescent Court \#3217,329000,1,NA,807,2007,2007-10-21
San Francisco County,San Francisco,94134,301 Crescent Court \#3301,424000,1,NA,804,2007,2007-10-21
San Francisco County,San Francisco,94134,301 Crescent Court \#3315,426000,1,NA,803,2007,2007-11-11
San Francisco County,San Francisco,94134,301 Crescent Court \#3402,559500,2,NA,1106,2007,2007-11-25
San Francisco County,San Francisco,94134,301 Crescent Court \#3410,567000,2,NA,1034,2007,2007-12-16
San Francisco County,San Francisco,94134,301 Crescent Court \#3410,631500,2,NA,1034,2007,2007-10-21
San Francisco County,San Francisco,94134,3284 San Bruno Avenue \#2,483000,2,NA,1585,2003,2006-04-16
San Francisco County,San Francisco,94134,3284 San Bruno Avenue \#3,555000,3,NA,1860,2003,2007-06-10
San Francisco County,San Francisco,94134,3284 San Bruno Avenue \#4,678000,3,NA,1860,2003,2005-12-04
San Francisco County,San Francisco,94134,3284 San Bruno Avenue \#5,645000,3,NA,1860,2003,2005-11-06
San Francisco County,San Francisco,94134,3713 San Bruno Avenue,900000,6,NA,4386,2001,2008-01-13
San Francisco County,San Francisco,94134,3713 San Bruno Avenue,900000,6,NA,4386,2001,2008-01-20
San Francisco County,San Francisco,94134,4010 Crescent Way,535000,3,NA,1416,2007,2008-10-19
San Francisco County,San Francisco,94134,401 Crescent Court \#4105,499000,2,NA,1103,2007,2008-08-03
San Francisco County,San Francisco,94134,401 Crescent Court \#4210,665000,2,NA,1061,2007,2007-10-28
San Francisco County,San Francisco,94134,401 Crescent Court \#4305,473000,2,NA,1103,2007,2008-03-23
San Francisco County,San Francisco,94134,401 Crescent Court \#4411,680500,3,NA,1443,2007,2008-01-27
San Francisco County,San Francisco,94134,501 Crescent Way,499000,2,NA,1095,2006,2008-06-01
San Francisco County,San Francisco,94134,501 Crescent Way,499000,2,NA,1095,2006,2008-06-08
San Francisco County,San Francisco,94134,628 Cambridge Street,1150000,5,3000,3460,2005,2007-10-14
San Francisco County,San Francisco,94134,729 Bacon Street,960000,3,2495,2540,2002,2006-05-14
San Francisco County,San Francisco,94134,879 Dartmouth Street,665000,4,2374,900,2001,2003-05-18
San Francisco County,San Francisco,94134,89 Karen Court,840000,4,NA,1850,2002,2007-05-13
San Francisco County,San Francisco,94158,235 Berry Street \#308,960000,2,NA,1420,2007,2008-07-20
San Francisco County,San Francisco,94158,235 Berry Street \#603,675000,2,NA,910,2007,2008-03-02
San Francisco County,San Francisco,94158,235 Berry Street \#603,675000,2,NA,910,2007,2008-03-09
San Francisco County,San Francisco,94158,235 Berry Street \#614,735000,2,NA,1000,2007,2008-03-02
San Francisco County,San Francisco,94158,235 Berry Street \#614,735000,2,NA,1000,2007,2008-03-09
San Francisco County,San Francisco,94158,235 Berry Street \#705,870000,2,NA,1215,2007,2008-03-02
San Francisco County,San Francisco,94158,235 Berry Street \#705,870000,2,NA,1215,2007,2008-03-09
San Francisco County,San Francisco,94158,235 Berry Street \#708,1025000,2,NA,1190,2007,2008-09-28
San Francisco County,San Francisco,94158,235 Berry Street \#711,857000,2,NA,1215,2007,2008-03-02
San Francisco County,San Francisco,94158,235 Berry Street \#711,857000,2,NA,1215,2007,2008-03-09
San Francisco County,San Francisco,94158,235 Berry Street,725000,2,NA,1000,2007,2008-03-16
San Francisco County,San Francisco,94158,235 Berry Street,725000,2,NA,1000,2007,2008-04-06
San Francisco County,San Francisco,94158,235 Berry Street,725000,2,NA,1070,2007,2008-01-27
San Francisco County,San Francisco,94158,235 Berry Street,700000,2,NA,910,2007,2008-03-23
San Francisco County,San Francisco,94158,235 Berry Street,820000,2,NA,1255,2007,2008-01-06
San Francisco County,San Francisco,94158,235 Berry Street,840000,2,NA,1070,2007,2007-10-07
San Francisco County,San Francisco,94158,235 Berry Street,860000,2,NA,1000,2007,2007-11-25
San Francisco County,San Francisco,94158,235 Berry Street,911000,2,NA,1235,2007,2007-11-11
San Francisco County,San Francisco,94158,235 Berry Street,920000,2,NA,1255,2007,2007-12-30
San Francisco County,San Francisco,94158,235 Berry Street,950000,2,NA,1235,2007,2007-12-09
San Francisco County,San Francisco,94158,235 Berry Street,975000,2,NA,1255,2007,2007-12-02
San Francisco County,San Francisco,94158,235 Berry Street,988000,2,NA,955,2007,2007-10-21
San Francisco County,San Francisco,94158,255 Berry Street \#104,1005000,2,NA,1821,2004,2007-07-01
San Francisco County,San Francisco,94158,255 Berry Street \#113,998000,2,NA,1193,2004,2006-06-11
San Francisco County,San Francisco,94158,255 Berry Street \#115,1110000,2,NA,1707,2004,2007-09-23
San Francisco County,San Francisco,94158,255 Berry Street \#116,1178000,2,NA,1723,2004,2007-04-29
